,Turn_100,Turn_101,mean,std
1000,38.99000000000001,12.92000000000007,25.95500000000004,13.03499999999997
1002,29.98000000000002,13.66999999999996,21.824999999999992,8.15500000000003
1003,54.99000000000001,28.25999999999999,41.625,13.365000000000009
1004,36.38,25.12,30.75,5.630000000000001
1006,26.59000000000003,30.24000000000001,28.41500000000002,1.8249999999999904
1007,26.41999999999996,9.269999999999982,17.84499999999997,8.574999999999989
1008,30.93999999999994,33.38999999999999,32.164999999999964,1.2250000000000263
1009,23.58000000000004,,23.58000000000004,0.0
1010,25.00999999999999,24.94999999999993,24.97999999999996,0.030000000000031335
1011,27.56000000000006,30.46000000000004,29.010000000000048,1.4499999999999904
1015,22.90999999999997,,22.90999999999997,0.0
1017,46.0,,46.0,0.0
1018,21.41000000000008,20.14999999999998,20.78000000000003,0.6300000000000487
1019,22.85000000000002,23.51999999999998,23.185,0.33499999999997954
1020,38.71999999999991,,38.71999999999991,0.0
1021,39.13,42.56999999999994,40.84999999999997,1.7199999999999704
1023,21.29000000000008,24.35000000000002,22.82000000000005,1.5299999999999692
1024,21.91999999999996,48.07999999999993,34.99999999999994,13.079999999999984
1025,35.61000000000001,36.58000000000004,36.09500000000003,0.4850000000000172
1026,38.38999999999999,36.94000000000005,37.66500000000002,0.724999999999973
1028,34.08000000000004,,34.08000000000004,0.0
1030,32.91999999999996,,32.91999999999996,0.0
1031,34.38,32.41000000000008,33.39500000000004,0.9849999999999604
1032,12.86000000000001,32.08999999999992,22.474999999999966,9.614999999999954
1034,33.20999999999992,,33.20999999999992,0.0
1035,24.00999999999999,,24.00999999999999,0.0
1036,31.5100000000001,23.75999999999999,27.635000000000048,3.875000000000055
1037,29.93000000000006,23.82000000000005,26.875000000000057,3.055000000000005
1038,45.91000000000008,,45.91000000000008,0.0
1039,29.72000000000003,23.93000000000006,26.825000000000045,2.8949999999999854
1040,23.16999999999996,21.25,22.20999999999998,0.9599999999999795
1041,42.30000000000007,20.57000000000005,31.43500000000006,10.865000000000009
1042,20.45000000000005,25.23000000000002,22.840000000000035,2.3899999999999864
1043,26.54999999999995,,26.54999999999995,0.0
1044,18.08999999999992,30.68999999999994,24.38999999999993,6.30000000000001
1046,22.38999999999999,,22.38999999999999,0.0
1047,40.96999999999991,42.92999999999995,41.94999999999993,0.9800000000000217
1050,20.02999999999997,26.04999999999995,23.03999999999996,3.009999999999991
1051,20.43000000000006,24.65999999999997,22.545000000000016,2.114999999999956
1052,39.38999999999999,48.50999999999999,43.94999999999999,4.559999999999999
1053,38.95000000000005,46.22000000000003,42.585000000000036,3.6349999999999874
1054,30.34999999999991,38.37,34.35999999999996,4.010000000000044
1055,33.67999999999995,,33.67999999999995,0.0
1057,33.5200000000001,,33.5200000000001,0.0
1058,13.24000000000001,18.57000000000005,15.90500000000003,2.6650000000000196
1059,29.2700000000001,38.13999999999999,33.70500000000005,4.434999999999947
1060,9.919999999999959,46.19000000000005,28.055000000000003,18.135000000000044
1061,29.15999999999997,34.69000000000005,31.92500000000001,2.765000000000038
1063,10.66999999999996,,10.66999999999996,0.0
1064,24.61999999999989,21.33000000000004,22.974999999999966,1.644999999999925
1065,26.35000000000002,20.18999999999994,23.269999999999982,3.080000000000039
1066,28.38,35.71999999999991,32.049999999999955,3.6699999999999537
1067,21.05999999999995,33.27999999999997,27.16999999999996,6.110000000000012
1068,30.55999999999995,40.04999999999995,35.30499999999995,4.744999999999999
1071,21.43000000000006,40.6099999999999,31.019999999999982,9.58999999999992
1072,21.67000000000007,29.69999999999993,25.685,4.0149999999999295
1074,45.88999999999999,,45.88999999999999,0.0
1075,42.12,39.88999999999999,41.004999999999995,1.115000000000002
1077,39.93000000000006,27.67000000000007,33.80000000000006,6.129999999999994
